x_utm,y_utm,cls
495806.0,2427926.0,2
496796.0,2427926.0,2
498776.0,2427926.0,2
500756.0,2427926.0,0
502736.0,2427926.0,0
503726.0,2427926.0,0
504716.0,2427926.0,0
505706.0,2427926.0,0
506696.0,2427926.0,0
507686.0,2427926.0,0
508676.0,2427926.0,2
509666.0,2427926.0,2
510656.0,2427926.0,0
511646.0,2427926.0,0
512636.0,2427926.0,1
513626.0,2427926.0,1
514616.0,2427926.0,1
515606.0,2427926.0,1
516596.0,2427926.0,1
517586.0,2427926.0,1
518576.0,2427926.0,1
519566.0,2427926.0,1
520556.0,2427926.0,1
521546.0,2427926.0,1
522536.0,2427926.0,1
523526.0,2427926.0,1
524516.0,2427926.0,1
525506.0,2427926.0,1
526496.0,2427926.0,1
527486.0,2427926.0,1
528476.0,2427926.0,1
529466.0,2427926.0,1
530456.0,2427926.0,1
531446.0,2427926.0,1
532436.0,2427926.0,0
535406.0,2427926.0,0
536396.0,2427926.0,0
538376.0,2427926.0,0
539366.0,2427926.0,0
540356.0,2427926.0,0
541346.0,2427926.0,0
543326.0,2427926.0,2
548276.0,2427926.0,0
549266.0,2427926.0,1
550256.0,2427926.0,1
551246.0,2427926.0,1
552236.0,2427926.0,1
553226.0,2427926.0,1
554216.0,2427926.0,1
555206.0,2427926.0,1
556196.0,2427926.0,1
557186.0,2427926.0,0
558176.0,2427926.0,0
559166.0,2427926.0,0
560156.0,2427926.0,0
561146.0,2427926.0,0
562136.0,2427926.0,1
563126.0,2427926.0,1
565106.0,2427926.0,0
566096.0,2427926.0,0
567086.0,2427926.0,0
570056.0,2427926.0,2
571046.0,2427926.0,2
572036.0,2427926.0,0
573026.0,2427926.0,3
574016.0,2427926.0,0
575006.0,2427926.0,0
576986.0,2427926.0,0
578966.0,2427926.0,0
586886.0,2427926.0,2
591836.0,2427926.0,2
593816.0,2427926.0,2
594806.0,2427926.0,2
596786.0,2427926.0,2
597776.0,2427926.0,2
599756.0,2427926.0,0
600746.0,2427926.0,0
601736.0,2427926.0,0
602726.0,2427926.0,0
603716.0,2427926.0,0
604706.0,2427926.0,0
607676.0,2427926.0,2
608666.0,2427926.0,2
616586.0,2427926.0,2
618566.0,2427926.0,2
620546.0,2427926.0,0
621536.0,2427926.0,0
622526.0,2427926.0,0
623516.0,2427926.0,0
624506.0,2427926.0,0
626486.0,2427926.0,0
627476.0,2427926.0,0
628466.0,2427926.0,0
629456.0,2427926.0,0
630446.0,2427926.0,0
633416.0,2427926.0,2
634406.0,2427926.0,0
635396.0,2427926.0,0
636386.0,2427926.0,0
637376.0,2427926.0,0
436406.0,2426936.0,0
437396.0,2426936.0,0
440366.0,2426936.0,0
441356.0,2426936.0,0
442346.0,2426936.0,0
443336.0,2426936.0,0
444326.0,2426936.0,0
446306.0,2426936.0,0
448286.0,2426936.0,0
449276.0,2426936.0,0
450266.0,2426936.0,0
451256.0,2426936.0,2
452246.0,2426936.0,0
453236.0,2426936.0,0
454226.0,2426936.0,2
456206.0,2426936.0,0
457196.0,2426936.0,0
458186.0,2426936.0,0
459176.0,2426936.0,0
460166.0,2426936.0,0
461156.0,2426936.0,1
462146.0,2426936.0,1
463136.0,2426936.0,0
464126.0,2426936.0,0
466106.0,2426936.0,2
467096.0,2426936.0,2
468086.0,2426936.0,2
469076.0,2426936.0,2
470066.0,2426936.0,2
471056.0,2426936.0,2
472046.0,2426936.0,0
474026.0,2426936.0,3
475016.0,2426936.0,2
477986.0,2426936.0,0
478976.0,2426936.0,0
479966.0,2426936.0,0
481946.0,2426936.0,2
482936.0,2426936.0,2
483926.0,2426936.0,2
487886.0,2426936.0,2
488876.0,2426936.0,2
492836.0,2426936.0,2
493826.0,2426936.0,0
494816.0,2426936.0,0
495806.0,2426936.0,0
496796.0,2426936.0,2
497786.0,2426936.0,0
499766.0,2426936.0,0
501746.0,2426936.0,0
502736.0,2426936.0,0
503726.0,2426936.0,0
504716.0,2426936.0,0
505706.0,2426936.0,0
506696.0,2426936.0,0
507686.0,2426936.0,0
508676.0,2426936.0,0
510656.0,2426936.0,0
511646.0,2426936.0,0
512636.0,2426936.0,1
513626.0,2426936.0,1
514616.0,2426936.0,1
515606.0,2426936.0,1
516596.0,2426936.0,1
517586.0,2426936.0,1
518576.0,2426936.0,0
519566.0,2426936.0,0
520556.0,2426936.0,0
521546.0,2426936.0,1
522536.0,2426936.0,1
523526.0,2426936.0,1
524516.0,2426936.0,1
525506.0,2426936.0,1
526496.0,2426936.0,4
527486.0,2426936.0,0
528476.0,2426936.0,1
529466.0,2426936.0,1
530456.0,2426936.0,1
532436.0,2426936.0,0
535406.0,2426936.0,0
536396.0,2426936.0,0
537386.0,2426936.0,0
539366.0,2426936.0,0
540356.0,2426936.0,0
541346.0,2426936.0,2
543326.0,2426936.0,2
544316.0,2426936.0,2
545306.0,2426936.0,2
547286.0,2426936.0,0
548276.0,2426936.0,1
549266.0,2426936.0,1
550256.0,2426936.0,1
551246.0,2426936.0,1
552236.0,2426936.0,1
553226.0,2426936.0,1
554216.0,2426936.0,1
555206.0,2426936.0,0
556196.0,2426936.0,0
561146.0,2426936.0,0
562136.0,2426936.0,0
563126.0,2426936.0,0
564116.0,2426936.0,0
566096.0,2426936.0,2
567086.0,2426936.0,2
568076.0,2426936.0,2
572036.0,2426936.0,2
573026.0,2426936.0,2
574016.0,2426936.0,2
575006.0,2426936.0,0
575996.0,2426936.0,0
576986.0,2426936.0,0
578966.0,2426936.0,0
591836.0,2426936.0,2
592826.0,2426936.0,2
593816.0,2426936.0,2
596786.0,2426936.0,2
597776.0,2426936.0,2
598766.0,2426936.0,2
599756.0,2426936.0,0
601736.0,2426936.0,0
602726.0,2426936.0,0
603716.0,2426936.0,0
604706.0,2426936.0,0
605696.0,2426936.0,0
607676.0,2426936.0,2
609656.0,2426936.0,2
617576.0,2426936.0,0
618566.0,2426936.0,0
622526.0,2426936.0,0
623516.0,2426936.0,0
624506.0,2426936.0,0
625496.0,2426936.0,0
626486.0,2426936.0,0
627476.0,2426936.0,0
628466.0,2426936.0,0
629456.0,2426936.0,0
630446.0,2426936.0,0
631436.0,2426936.0,0
632426.0,2426936.0,0
633416.0,2426936.0,2
635396.0,2426936.0,0
636386.0,2426936.0,0
637376.0,2426936.0,0
435416.0,2425946.0,0
437396.0,2425946.0,0
439376.0,2425946.0,0
440366.0,2425946.0,0
441356.0,2425946.0,0
442346.0,2425946.0,0
443336.0,2425946.0,0
444326.0,2425946.0,0
445316.0,2425946.0,2
446306.0,2425946.0,0
447296.0,2425946.0,0
448286.0,2425946.0,0
449276.0,2425946.0,0
450266.0,2425946.0,0
452246.0,2425946.0,2
454226.0,2425946.0,0
456206.0,2425946.0,0
457196.0,2425946.0,0
458186.0,2425946.0,0
459176.0,2425946.0,0
460166.0,2425946.0,0
461156.0,2425946.0,0
462146.0,2425946.0,0
463136.0,2425946.0,0
464126.0,2425946.0,0
467096.0,2425946.0,2
468086.0,2425946.0,2
469076.0,2425946.0,2
470066.0,2425946.0,2
471056.0,2425946.0,2
473036.0,2425946.0,2
474026.0,2425946.0,0
475016.0,2425946.0,2
476006.0,2425946.0,2
476996.0,2425946.0,0
477986.0,2425946.0,0
478976.0,2425946.0,0
483926.0,2425946.0,2
486896.0,2425946.0,2
487886.0,2425946.0,2
490856.0,2425946.0,2
493826.0,2425946.0,0
494816.0,2425946.0,3
495806.0,2425946.0,0
496796.0,2425946.0,3
497786.0,2425946.0,0
498776.0,2425946.0,3
499766.0,2425946.0,0
500756.0,2425946.0,0
502736.0,2425946.0,0
503726.0,2425946.0,0
504716.0,2425946.0,0
505706.0,2425946.0,1
506696.0,2425946.0,0
507686.0,2425946.0,0
508676.0,2425946.0,0
509666.0,2425946.0,0
510656.0,2425946.0,0
511646.0,2425946.0,1
512636.0,2425946.0,1
513626.0,2425946.0,1
514616.0,2425946.0,1
516596.0,2425946.0,0
517586.0,2425946.0,0
518576.0,2425946.0,0
519566.0,2425946.0,0
520556.0,2425946.0,0
521546.0,2425946.0,1
522536.0,2425946.0,1
523526.0,2425946.0,1
524516.0,2425946.0,1
527486.0,2425946.0,0
528476.0,2425946.0,0
530456.0,2425946.0,1
532436.0,2425946.0,0
534416.0,2425946.0,0
535406.0,2425946.0,0
537386.0,2425946.0,0
538376.0,2425946.0,0
543326.0,2425946.0,0
544316.0,2425946.0,2
546296.0,2425946.0,0
547286.0,2425946.0,4
548276.0,2425946.0,1
549266.0,2425946.0,1
550256.0,2425946.0,1
551246.0,2425946.0,1
552236.0,2425946.0,1
553226.0,2425946.0,1
554216.0,2425946.0,0
555206.0,2425946.0,0
556196.0,2425946.0,0
557186.0,2425946.0,0
558176.0,2425946.0,0
559166.0,2425946.0,0
560156.0,2425946.0,0
562136.0,2425946.0,2
563126.0,2425946.0,2
564116.0,2425946.0,2
565106.0,2425946.0,2
566096.0,2425946.0,2
567086.0,2425946.0,2
568076.0,2425946.0,2
570056.0,2425946.0,2
573026.0,2425946.0,2
574016.0,2425946.0,0
575006.0,2425946.0,0
575996.0,2425946.0,0
576986.0,2425946.0,0
586886.0,2425946.0,2
592826.0,2425946.0,2
596786.0,2425946.0,2
599756.0,2425946.0,2
600746.0,2425946.0,0
601736.0,2425946.0,0
602726.0,2425946.0,0
603716.0,2425946.0,0
605696.0,2425946.0,0
607676.0,2425946.0,2
615596.0,2425946.0,0
617576.0,2425946.0,0
618566.0,2425946.0,0
620546.0,2425946.0,0
621536.0,2425946.0,0
622526.0,2425946.0,0
623516.0,2425946.0,0
624506.0,2425946.0,0
625496.0,2425946.0,0
626486.0,2425946.0,0
627476.0,2425946.0,0
628466.0,2425946.0,0
629456.0,2425946.0,0
631436.0,2425946.0,0
632426.0,2425946.0,0
633416.0,2425946.0,0
634406.0,2425946.0,0
635396.0,2425946.0,0
636386.0,2425946.0,0
637376.0,2425946.0,0
436406.0,2424956.0,0
437396.0,2424956.0,0
439376.0,2424956.0,0
440366.0,2424956.0,0
441356.0,2424956.0,0
442346.0,2424956.0,0
443336.0,2424956.0,0
444326.0,2424956.0,0
445316.0,2424956.0,0
446306.0,2424956.0,0
447296.0,2424956.0,0
448286.0,2424956.0,0
450266.0,2424956.0,0
451256.0,2424956.0,0
453236.0,2424956.0,2
460166.0,2424956.0,0
462146.0,2424956.0,0
463136.0,2424956.0,0
464126.0,2424956.0,0
465116.0,2424956.0,2
466106.0,2424956.0,2
467096.0,2424956.0,2
468086.0,2424956.0,2
469076.0,2424956.0,2
471056.0,2424956.0,2
472046.0,2424956.0,2
474026.0,2424956.0,2
475016.0,2424956.0,2
476006.0,2424956.0,2
476996.0,2424956.0,2
477986.0,2424956.0,0
478976.0,2424956.0,0
479966.0,2424956.0,0
480956.0,2424956.0,2
481946.0,2424956.0,2
482936.0,2424956.0,2
487886.0,2424956.0,2
490856.0,2424956.0,2
491846.0,2424956.0,2
494816.0,2424956.0,0
495806.0,2424956.0,0
497786.0,2424956.0,2
498776.0,2424956.0,2
499766.0,2424956.0,0
500756.0,2424956.0,2
501746.0,2424956.0,2
503726.0,2424956.0,0
504716.0,2424956.0,0
505706.0,2424956.0,0
506696.0,2424956.0,0
507686.0,2424956.0,0
508676.0,2424956.0,0
509666.0,2424956.0,0
510656.0,2424956.0,0
511646.0,2424956.0,1
512636.0,2424956.0,1
513626.0,2424956.0,1
514616.0,2424956.0,1
515606.0,2424956.0,0
516596.0,2424956.0,0
517586.0,2424956.0,0
518576.0,2424956.0,0
519566.0,2424956.0,0
520556.0,2424956.0,0
521546.0,2424956.0,1
522536.0,2424956.0,1
523526.0,2424956.0,1
524516.0,2424956.0,0
525506.0,2424956.0,0
527486.0,2424956.0,0
528476.0,2424956.0,0
529466.0,2424956.0,0
530456.0,2424956.0,1
534416.0,2424956.0,0
535406.0,2424956.0,0
536396.0,2424956.0,0
537386.0,2424956.0,0
538376.0,2424956.0,0
543326.0,2424956.0,0
544316.0,2424956.0,0
545306.0,2424956.0,0
546296.0,2424956.0,0
547286.0,2424956.0,1
548276.0,2424956.0,1
549266.0,2424956.0,1
550256.0,2424956.0,1
551246.0,2424956.0,1
552236.0,2424956.0,1
553226.0,2424956.0,1
554216.0,2424956.0,0
555206.0,2424956.0,0
556196.0,2424956.0,0
557186.0,2424956.0,0
558176.0,2424956.0,0
559166.0,2424956.0,0
560156.0,2424956.0,0
561146.0,2424956.0,0
562136.0,2424956.0,2
563126.0,2424956.0,2
564116.0,2424956.0,2
565106.0,2424956.0,2
566096.0,2424956.0,2
567086.0,2424956.0,2
569066.0,2424956.0,0
570056.0,2424956.0,2
572036.0,2424956.0,0
573026.0,2424956.0,2
574016.0,2424956.0,0
575006.0,2424956.0,0
578966.0,2424956.0,0
581936.0,2424956.0,0
582926.0,2424956.0,0
584906.0,2424956.0,2
588866.0,2424956.0,2
590846.0,2424956.0,2
595796.0,2424956.0,2
597776.0,2424956.0,2
599756.0,2424956.0,2
601736.0,2424956.0,0
602726.0,2424956.0,2
603716.0,2424956.0,0
604706.0,2424956.0,2
606686.0,2424956.0,2
614606.0,2424956.0,0
615596.0,2424956.0,0
616586.0,2424956.0,0
619556.0,2424956.0,0
621536.0,2424956.0,0
622526.0,2424956.0,0
623516.0,2424956.0,0
624506.0,2424956.0,0
626486.0,2424956.0,0
627476.0,2424956.0,0
628466.0,2424956.0,0
629456.0,2424956.0,0
630446.0,2424956.0,0
631436.0,2424956.0,0
632426.0,2424956.0,0
633416.0,2424956.0,0
634406.0,2424956.0,0
635396.0,2424956.0,1
636386.0,2424956.0,1
637376.0,2424956.0,1
438386.0,2423966.0,0
439376.0,2423966.0,0
440366.0,2423966.0,0
441356.0,2423966.0,0
442346.0,2423966.0,0
443336.0,2423966.0,2
444326.0,2423966.0,0
445316.0,2423966.0,0
446306.0,2423966.0,0
447296.0,2423966.0,0
448286.0,2423966.0,0
449276.0,2423966.0,0
450266.0,2423966.0,3
451256.0,2423966.0,0
456206.0,2423966.0,2
459176.0,2423966.0,2
461156.0,2423966.0,2
462146.0,2423966.0,2
464126.0,2423966.0,2
465116.0,2423966.0,2
466106.0,2423966.0,2
467096.0,2423966.0,2
469076.0,2423966.0,2
471056.0,2423966.0,2
472046.0,2423966.0,2
473036.0,2423966.0,2
474026.0,2423966.0,0
475016.0,2423966.0,0
477986.0,2423966.0,2
478976.0,2423966.0,0
488876.0,2423966.0,2
490856.0,2423966.0,2
494816.0,2423966.0,2
495806.0,2423966.0,2
496796.0,2423966.0,2
497786.0,2423966.0,2
498776.0,2423966.0,2
500756.0,2423966.0,2
501746.0,2423966.0,0
502736.0,2423966.0,2
503726.0,2423966.0,2
504716.0,2423966.0,2
505706.0,2423966.0,0
506696.0,2423966.0,0
507686.0,2423966.0,0
508676.0,2423966.0,0
509666.0,2423966.0,0
510656.0,2423966.0,0
511646.0,2423966.0,1
512636.0,2423966.0,1
513626.0,2423966.0,1
514616.0,2423966.0,0
515606.0,2423966.0,0
516596.0,2423966.0,0
517586.0,2423966.0,0
520556.0,2423966.0,0
521546.0,2423966.0,0
522536.0,2423966.0,1
523526.0,2423966.0,0
524516.0,2423966.0,0
525506.0,2423966.0,0
526496.0,2423966.0,0
527486.0,2423966.0,0
528476.0,2423966.0,0
529466.0,2423966.0,1
530456.0,2423966.0,1
532436.0,2423966.0,0
533426.0,2423966.0,0
534416.0,2423966.0,0
536396.0,2423966.0,0
537386.0,2423966.0,0
538376.0,2423966.0,0
540356.0,2423966.0,0
541346.0,2423966.0,1
542336.0,2423966.0,0
543326.0,2423966.0,0
544316.0,2423966.0,0
545306.0,2423966.0,0
546296.0,2423966.0,0
547286.0,2423966.0,1
548276.0,2423966.0,1
549266.0,2423966.0,1
550256.0,2423966.0,1
551246.0,2423966.0,1
552236.0,2423966.0,1
553226.0,2423966.0,1
554216.0,2423966.0,0
555206.0,2423966.0,0
556196.0,2423966.0,0
557186.0,2423966.0,0
558176.0,2423966.0,0
559166.0,2423966.0,0
560156.0,2423966.0,0
561146.0,2423966.0,0
562136.0,2423966.0,2
563126.0,2423966.0,2
564116.0,2423966.0,0
567086.0,2423966.0,0
568076.0,2423966.0,0
569066.0,2423966.0,0
570056.0,2423966.0,0
571046.0,2423966.0,2
572036.0,2423966.0,0
573026.0,2423966.0,3
574016.0,2423966.0,0
578966.0,2423966.0,0
581936.0,2423966.0,0
583916.0,2423966.0,0
584906.0,2423966.0,2
585896.0,2423966.0,2
589856.0,2423966.0,2
592826.0,2423966.0,2
598766.0,2423966.0,2
603716.0,2423966.0,2
612626.0,2423966.0,0
613616.0,2423966.0,0
614606.0,2423966.0,0
616586.0,2423966.0,0
617576.0,2423966.0,0
619556.0,2423966.0,0
620546.0,2423966.0,2
621536.0,2423966.0,0
622526.0,2423966.0,0
623516.0,2423966.0,0
624506.0,2423966.0,0
625496.0,2423966.0,0
626486.0,2423966.0,0
628466.0,2423966.0,0
629456.0,2423966.0,0
630446.0,2423966.0,0
631436.0,2423966.0,1
632426.0,2423966.0,0
633416.0,2423966.0,1
634406.0,2423966.0,1
635396.0,2423966.0,1
636386.0,2423966.0,1
637376.0,2423966.0,1
638366.0,2423966.0,1
426506.0,2422976.0,0
427496.0,2422976.0,0
438386.0,2422976.0,0
439376.0,2422976.0,0
440366.0,2422976.0,0
441356.0,2422976.0,0
442346.0,2422976.0,2
443336.0,2422976.0,2
444326.0,2422976.0,0
445316.0,2422976.0,0
446306.0,2422976.0,0
447296.0,2422976.0,0
448286.0,2422976.0,0
449276.0,2422976.0,0
451256.0,2422976.0,0
460166.0,2422976.0,2
462146.0,2422976.0,2
463136.0,2422976.0,2
467096.0,2422976.0,2
471056.0,2422976.0,2
472046.0,2422976.0,2
473036.0,2422976.0,0
474026.0,2422976.0,0
475016.0,2422976.0,0
476006.0,2422976.0,0
476996.0,2422976.0,0
479966.0,2422976.0,2
488876.0,2422976.0,2
489866.0,2422976.0,2
491846.0,2422976.0,2
492836.0,2422976.0,2
494816.0,2422976.0,2
495806.0,2422976.0,0
496796.0,2422976.0,2
497786.0,2422976.0,2
498776.0,2422976.0,2
499766.0,2422976.0,2
501746.0,2422976.0,0
502736.0,2422976.0,0
503726.0,2422976.0,0
505706.0,2422976.0,0
509666.0,2422976.0,0
510656.0,2422976.0,0
511646.0,2422976.0,1
512636.0,2422976.0,1
513626.0,2422976.0,1
514616.0,2422976.0,0
515606.0,2422976.0,0
516596.0,2422976.0,0
517586.0,2422976.0,2
520556.0,2422976.0,0
521546.0,2422976.0,0
522536.0,2422976.0,0
523526.0,2422976.0,0
524516.0,2422976.0,0
525506.0,2422976.0,0
527486.0,2422976.0,0
528476.0,2422976.0,0
529466.0,2422976.0,1
530456.0,2422976.0,1
531446.0,2422976.0,1
533426.0,2422976.0,0
534416.0,2422976.0,0
535406.0,2422976.0,1
536396.0,2422976.0,1
537386.0,2422976.0,0
538376.0,2422976.0,0
539366.0,2422976.0,0
540356.0,2422976.0,0
541346.0,2422976.0,1
542336.0,2422976.0,1
543326.0,2422976.0,1
544316.0,2422976.0,0
545306.0,2422976.0,0
546296.0,2422976.0,0
547286.0,2422976.0,1
548276.0,2422976.0,1
549266.0,2422976.0,1
550256.0,2422976.0,1
551246.0,2422976.0,1
552236.0,2422976.0,1
553226.0,2422976.0,1
554216.0,2422976.0,1
555206.0,2422976.0,1
556196.0,2422976.0,1
557186.0,2422976.0,1
558176.0,2422976.0,1
559166.0,2422976.0,1
561146.0,2422976.0,0
563126.0,2422976.0,0
564116.0,2422976.0,0
565106.0,2422976.0,0
566096.0,2422976.0,0
567086.0,2422976.0,0
568076.0,2422976.0,0
570056.0,2422976.0,0
571046.0,2422976.0,0
581936.0,2422976.0,0
582926.0,2422976.0,0
583916.0,2422976.0,0
598766.0,2422976.0,2
601736.0,2422976.0,2
614606.0,2422976.0,0
618566.0,2422976.0,0
619556.0,2422976.0,0
620546.0,2422976.0,0
621536.0,2422976.0,0
623516.0,2422976.0,0
624506.0,2422976.0,2
625496.0,2422976.0,0
626486.0,2422976.0,0
627476.0,2422976.0,0
629456.0,2422976.0,0
631436.0,2422976.0,1
632426.0,2422976.0,1
633416.0,2422976.0,1
634406.0,2422976.0,1
635396.0,2422976.0,1
636386.0,2422976.0,1
637376.0,2422976.0,1
638366.0,2422976.0,1
425516.0,2421986.0,0
426506.0,2421986.0,0
437396.0,2421986.0,0
438386.0,2421986.0,0
439376.0,2421986.0,0
440366.0,2421986.0,0
443336.0,2421986.0,2
444326.0,2421986.0,0
445316.0,2421986.0,0
446306.0,2421986.0,0
447296.0,2421986.0,0
448286.0,2421986.0,0
452246.0,2421986.0,2
453236.0,2421986.0,2
454226.0,2421986.0,2
456206.0,2421986.0,2
458186.0,2421986.0,2
459176.0,2421986.0,2
460166.0,2421986.0,2
461156.0,2421986.0,2
462146.0,2421986.0,2
465116.0,2421986.0,2
466106.0,2421986.0,2
467096.0,2421986.0,2
468086.0,2421986.0,2
469076.0,2421986.0,2
472046.0,2421986.0,0
473036.0,2421986.0,0
474026.0,2421986.0,0
475016.0,2421986.0,0
489866.0,2421986.0,2
490856.0,2421986.0,2
491846.0,2421986.0,2
492836.0,2421986.0,2
494816.0,2421986.0,0
495806.0,2421986.0,0
499766.0,2421986.0,2
501746.0,2421986.0,0
502736.0,2421986.0,0
503726.0,2421986.0,0
504716.0,2421986.0,0
505706.0,2421986.0,0
506696.0,2421986.0,0
507686.0,2421986.0,0
509666.0,2421986.0,0
510656.0,2421986.0,0
511646.0,2421986.0,0
512636.0,2421986.0,0
513626.0,2421986.0,0
514616.0,2421986.0,0
515606.0,2421986.0,0
520556.0,2421986.0,0
522536.0,2421986.0,0
525506.0,2421986.0,2
526496.0,2421986.0,0
527486.0,2421986.0,0
528476.0,2421986.0,0
529466.0,2421986.0,1
530456.0,2421986.0,1
531446.0,2421986.0,1
532436.0,2421986.0,1
534416.0,2421986.0,0
535406.0,2421986.0,1
536396.0,2421986.0,1
537386.0,2421986.0,1
538376.0,2421986.0,0
539366.0,2421986.0,0
540356.0,2421986.0,0
541346.0,2421986.0,1
542336.0,2421986.0,1
543326.0,2421986.0,1
544316.0,2421986.0,0
545306.0,2421986.0,0
546296.0,2421986.0,0
547286.0,2421986.0,1
548276.0,2421986.0,1
549266.0,2421986.0,1
550256.0,2421986.0,1
551246.0,2421986.0,1
552236.0,2421986.0,1
553226.0,2421986.0,1
554216.0,2421986.0,1
555206.0,2421986.0,1
556196.0,2421986.0,1
557186.0,2421986.0,0
558176.0,2421986.0,1
559166.0,2421986.0,1
560156.0,2421986.0,1
561146.0,2421986.0,0
562136.0,2421986.0,0
563126.0,2421986.0,0
564116.0,2421986.0,0
565106.0,2421986.0,1
566096.0,2421986.0,1
567086.0,2421986.0,0
568076.0,2421986.0,0
569066.0,2421986.0,0
570056.0,2421986.0,0
571046.0,2421986.0,0
572036.0,2421986.0,2
573026.0,2421986.0,0
574016.0,2421986.0,0
578966.0,2421986.0,0
579956.0,2421986.0,2
581936.0,2421986.0,0
584906.0,2421986.0,0
586886.0,2421986.0,2
587876.0,2421986.0,2
601736.0,2421986.0,2
602726.0,2421986.0,2
619556.0,2421986.0,0
620546.0,2421986.0,3
621536.0,2421986.0,0
622526.0,2421986.0,3
623516.0,2421986.0,2
624506.0,2421986.0,2
625496.0,2421986.0,2
626486.0,2421986.0,2
629456.0,2421986.0,0
632426.0,2421986.0,0
633416.0,2421986.0,0
634406.0,2421986.0,0
635396.0,2421986.0,0
636386.0,2421986.0,0
637376.0,2421986.0,0
408686.0,2420996.0,0
409676.0,2420996.0,0
413636.0,2420996.0,3
416606.0,2420996.0,0
417596.0,2420996.0,0
425516.0,2420996.0,0
426506.0,2420996.0,0
427496.0,2420996.0,0
428486.0,2420996.0,0
438386.0,2420996.0,0
439376.0,2420996.0,0
440366.0,2420996.0,0
441356.0,2420996.0,0
443336.0,2420996.0,0
445316.0,2420996.0,0
446306.0,2420996.0,0
447296.0,2420996.0,0
448286.0,2420996.0,0
452246.0,2420996.0,0
453236.0,2420996.0,2
454226.0,2420996.0,2
456206.0,2420996.0,2
457196.0,2420996.0,2
459176.0,2420996.0,2
461156.0,2420996.0,2
462146.0,2420996.0,2
470066.0,2420996.0,2
473036.0,2420996.0,0
474026.0,2420996.0,0
480956.0,2420996.0,2
482936.0,2420996.0,2
484916.0,2420996.0,2
486896.0,2420996.0,0
488876.0,2420996.0,2
490856.0,2420996.0,2
491846.0,2420996.0,2
494816.0,2420996.0,3
495806.0,2420996.0,3
496796.0,2420996.0,0
497786.0,2420996.0,0
498776.0,2420996.0,0
499766.0,2420996.0,0
500756.0,2420996.0,2
501746.0,2420996.0,0
502736.0,2420996.0,0
503726.0,2420996.0,0
504716.0,2420996.0,0
505706.0,2420996.0,0
506696.0,2420996.0,0
507686.0,2420996.0,0
508676.0,2420996.0,0
510656.0,2420996.0,0
512636.0,2420996.0,0
513626.0,2420996.0,0
514616.0,2420996.0,0
520556.0,2420996.0,0
522536.0,2420996.0,0
525506.0,2420996.0,2
527486.0,2420996.0,0
529466.0,2420996.0,1
530456.0,2420996.0,1
531446.0,2420996.0,1
532436.0,2420996.0,1
533426.0,2420996.0,1
534416.0,2420996.0,1
535406.0,2420996.0,1
536396.0,2420996.0,1
537386.0,2420996.0,1
538376.0,2420996.0,0
539366.0,2420996.0,0
540356.0,2420996.0,0
541346.0,2420996.0,1
542336.0,2420996.0,1
543326.0,2420996.0,1
544316.0,2420996.0,0
547286.0,2420996.0,4
548276.0,2420996.0,1
549266.0,2420996.0,1
550256.0,2420996.0,1
551246.0,2420996.0,1
552236.0,2420996.0,1
553226.0,2420996.0,1
554216.0,2420996.0,1
555206.0,2420996.0,1
556196.0,2420996.0,0
557186.0,2420996.0,0
558176.0,2420996.0,0
559166.0,2420996.0,1
560156.0,2420996.0,1
562136.0,2420996.0,0
564116.0,2420996.0,0
565106.0,2420996.0,0
566096.0,2420996.0,0
567086.0,2420996.0,0
568076.0,2420996.0,0
569066.0,2420996.0,0
570056.0,2420996.0,0
571046.0,2420996.0,0
573026.0,2420996.0,0
575006.0,2420996.0,0
575996.0,2420996.0,0
583916.0,2420996.0,0
586886.0,2420996.0,2
610646.0,2420996.0,0
613616.0,2420996.0,0
614606.0,2420996.0,0
615596.0,2420996.0,0
617576.0,2420996.0,0
618566.0,2420996.0,0
619556.0,2420996.0,0
623516.0,2420996.0,2
624506.0,2420996.0,2
630446.0,2420996.0,2
633416.0,2420996.0,0
634406.0,2420996.0,0
635396.0,2420996.0,0
636386.0,2420996.0,0
637376.0,2420996.0,0
638366.0,2420996.0,0
395816.0,2420006.0,0
408686.0,2420006.0,0
410666.0,2420006.0,0
411656.0,2420006.0,2
412646.0,2420006.0,0
413636.0,2420006.0,0
414626.0,2420006.0,0
415616.0,2420006.0,0
418586.0,2420006.0,0
424526.0,2420006.0,0
427496.0,2420006.0,0
431456.0,2420006.0,0
432446.0,2420006.0,0
433436.0,2420006.0,0
434426.0,2420006.0,2
438386.0,2420006.0,2
439376.0,2420006.0,2
440366.0,2420006.0,2
441356.0,2420006.0,0
442346.0,2420006.0,3
443336.0,2420006.0,0
444326.0,2420006.0,0
445316.0,2420006.0,0
446306.0,2420006.0,0
448286.0,2420006.0,2
449276.0,2420006.0,2
450266.0,2420006.0,2
451256.0,2420006.0,2
452246.0,2420006.0,2
454226.0,2420006.0,2
455216.0,2420006.0,2
456206.0,2420006.0,2
459176.0,2420006.0,2
460166.0,2420006.0,2
462146.0,2420006.0,2
463136.0,2420006.0,2
465116.0,2420006.0,2
484916.0,2420006.0,2
485906.0,2420006.0,2
486896.0,2420006.0,2
488876.0,2420006.0,2
